VEHICLE_KEY,DRIVER_KEY,COLLISION_INDEX,VEHICLE_REFERENCE,ENGINE_CAPACITY_CC,AGE_OF_VEHICLE,VEHICLE_COUNT
32,61,2024122400372,2,-1,5,1
33,18,2024010501787,1,-1,2,1
27,33,2024430413251,1,-1,4,1
30,46,2024010513351,2,-1,10,1
197,53,2024010549305,1,-1,6,1
34,20,2024070855345,1,-1,3,1
34,44,2024010543129,2,-1,2,1
35,47,2024010509003,2,-1,3,1
198,55,2024010499970,1,-1,5,1
33,17,2024161423457,1,-1,3,1
29,23,2024010514201,1,-1,1,1
33,55,2024010541212,1,-1,0,1
29,14,2024010545239,2,-1,3,1
29,15,2024052400961,1,-1,0,1
31,95,2024010524796,3,-1,5,1
29,67,2024430071187,1,-1,7,1
29,50,2024041491041,1,-1,4,1
25,52,2024201502809,1,-1,1,1
29,49,2024371487915,1,-1,6,1
32,17,2024451439098,2,-1,9,1
29,61,2024131486895,1,-1,4,1
25,50,2024991513293,1,-1,3,1
33,51,2024401479132,1,-1,2,1
29,55,2024010538197,1,-1,5,1
32,64,2024501424192,1,-1,4,1
29,23,2024041425182,1,-1,2,1
29,44,2024421501058,2,-1,5,1
29,55,2024471474498,2,-1,5,1
29,52,2024010508456,1,-1,4,1
29,13,2024070184688,1,-1,7,1
29,55,202454D594524,2,-1,1,1
26,17,2024231429684,1,-1,2,1
35,55,2024471489658,1,-1,1,1
29,46,2024991492660,1,-1,1,1
26,30,2024221403743,1,-1,7,1
33,95,2024440399482,2,-1,3,1
35,52,2024211477640,4,-1,10,1
34,20,2024461416662,1,-1,8,1
34,67,2024610006624,2,-1,2,1
29,52,2024010522038,1,-1,2,1
31,95,2024010524797,4,-1,2,1
29,52,2024340NN3152,2,-1,2,1
31,95,2024010492668,3,-1,1,1
35,16,2024141504289,1,-1,3,1
32,55,2024552401273,2,-1,1,1
26,46,2024231399299,2,-1,3,1
33,61,2024122400572,2,-1,1,1
27,64,2024991426722,1,-1,4,1
32,49,2024401501506,1,-1,0,1
29,17,2024552400309,2,-1,2,1
26,52,2024010549108,1,-1,2,1
150,61,2024131441599,1,648,0,1
26,49,2024010543849,2,1197,10,1
31,14,2024610006024,2,1598,14,1
33,51,2024201494553,2,1984,5,1
33,67,2024311452264,2,1598,13,1
35,40,2024302400521,2,1968,11,1
29,20,2024031468478,1,1390,19,1
34,49,2024501474791,2,1498,5,1
25,33,2024211475810,2,1197,10,1
190,59,2024991416767,1,1598,5,1
29,43,2024440290636,1,1598,10,1
33,61,2024991477543,1,1598,9,1
26,75,2024101437916,1,1968,9,1
25,26,2024070493499,1,1968,16,1
34,14,2024471417438,3,1968,10,1
29,43,2024141536419,1,1598,11,1
32,46,2024061488223,2,1598,11,1
29,40,2024332400784,1,1598,9,1
29,67,2024440091241,1,1968,7,1
30,21,2024131422209,1,1598,9,1
27,46,2024332400228,2,1598,8,1
32,27,2024461474564,2,1598,10,1
34,46,2024131456633,2,1395,8,1
29,14,2024311480783,1,1395,8,1
29,20,2024531518358,1,1598,11,1
30,43,2024141455472,1,1598,11,1
29,50,2024071005965,1,1197,10,1
31,67,2024610055124,2,1896,14,1
29,95,2024522402154,2,1984,9,1
32,52,2024061488223,3,1968,7,1
31,46,2024131486013,3,1896,16,1
26,43,2024201454258,1,1968,10,1
33,14,2024131523418,1,1598,11,1
29,13,2024061425308,1,1395,9,1
31,95,2024201520831,2,1197,12,1
34,46,2024201526513,2,1598,8,1
32,52,2024161482491,4,1197,7,1
29,55,2024061524646,1,1498,4,1
29,95,2024201471834,1,1197,13,1
197,44,2024991482577,2,1598,5,1
29,49,2024041466637,1,1598,14,1
31,95,2024451494116,3,1498,2,1
33,67,2024522402204,2,1197,7,1
29,45,2024991459600,1,1984,7,1
32,61,2024061412616,2,1395,7,1
29,46,2024430214289,2,1798,10,1
31,14,2024131513586,2,1595,17,1
32,30,2024070411784,1,1984,5,1
26,46,2024211467444,1,1984,5,1
34,14,2024131412977,2,1968,15,1
26,20,2024231516872,2,1598,14,1
32,20,2024332400196,1,1968,7,1
31,43,2024461406885,2,999,3,1
35,17,2024361473060,2,1984,17,1
192,47,2024101439154,1,1598,6,1
34,20,2024991420850,3,1390,16,1
25,67,2024010555138,1,1598,11,1
26,46,2024131413092,1,1968,14,1
29,43,2024061450822,1,999,2,1
31,17,2024122400253,3,1390,14,1
29,52,2024221442650,1,1395,7,1
34,13,2024302401302,2,1968,8,1
31,95,2024010542413,2,1498,5,1
35,20,2024201497114,2,1598,13,1
27,23,2024161522861,1,1984,5,1
32,49,2024320164391,1,1598,8,1
26,22,2024010523892,1,1395,8,1
31,46,2024221536804,3,1968,10,1
32,16,2024302401441,1,999,5,1
29,14,2024041532523,1,1598,9,1
26,46,2024221423466,1,1395,7,1
32,47,2024332400228,1,1984,13,1
32,43,2024010550779,1,1395,10,1
34,17,2024101531393,4,1395,9,1
26,20,2024991418578,1,1598,11,1
34,43,2024991427528,2,1968,6,1
29,17,2024131427315,1,1598,10,1
33,46,2024101408814,1,1968,7,1
29,14,2024631526460,2,1598,10,1
31,95,2024131404941,2,1598,11,1
26,49,2024061478433,2,1968,11,1
33,55,2024141405493,2,1896,18,1
34,14,2024010533045,2,1395,3,1
29,43,2024311448967,2,1968,9,1
35,20,202460Q070581,1,1968,8,1
29,64,2024221504991,1,1598,9,1
198,47,2024211530272,1,1598,6,1
29,20,2024451528708,2,999,3,1
32,46,2024071083778,2,1968,13,1
198,44,2024061493727,2,1598,6,1
27,67,2024332400075,1,1598,11,1
33,61,2024440046619,2,1390,14,1
31,95,2024501528010,2,1968,10,1
32,11,2024302400454,2,1968,17,1
31,67,2024141499974,5,1896,15,1
29,44,2024201531285,1,1984,15,1
31,95,2024061448412,4,1395,7,1
29,43,2024041491120,1,1968,10,1
31,95,2024041484314,3,1395,3,1
29,46,2024201527433,2,1968,11,1
33,23,2024031433629,1,1896,19,1
31,95,2024141442976,2,1598,9,1
26,48,2024221431055,1,1498,4,1
33,40,2024131413461,1,1598,10,1
26,16,202454E580024,1,1498,4,1
29,46,2024041459540,1,1984,6,1
29,52,2024371526392,1,1197,9,1
32,59,2024351430006,2,1598,7,1
31,49,2024061470225,2,1498,3,1
32,14,2024461442114,2,1598,12,1
32,43,2024320246072,2,1896,19,1
31,14,2024201414912,4,1197,13,1
33,17,2024991479768,2,1498,5,1
32,43,2024461532653,1,1197,9,1
31,52,2024211520448,5,1395,3,1
27,49,2024451491620,2,1598,10,1
29,45,2024131477023,1,1968,14,1
29,14,2024302400892,1,1595,19,1
26,52,2024061475750,1,1498,3,1
33,95,2024010524306,1,999,3,1
29,59,2024361400513,1,1498,4,1
32,18,2024440527666,1,1395,8,1
29,41,2024531436789,1,1197,12,1
33,95,2024131477821,1,1896,16,1
32,33,2024361444146,1,1968,5,1
34,43,2024101448993,3,1984,7,1
34,11,2024010512229,1,1968,7,1
31,20,2024461517028,3,1395,9,1
32,43,2024351405551,2,1498,5,1
33,45,2024131482537,1,1968,18,1
34,20,2024010530431,2,1798,8,1
26,43,2024552400182,1,1598,13,1
29,46,2024421424174,1,1968,7,1
26,43,2024141421673,1,1197,7,1
35,47,2024401427466,2,1598,10,1
29,52,2024201491479,1,1896,17,1
29,49,2024302400757,1,1197,10,1
29,46,2024010497328,1,999,3,1
35,43,2024161429575,1,1968,10,1
29,40,2024231416167,1,1598,11,1
34,44,2024531505823,2,1984,17,1
33,8,202454A674624,1,1598,13,1
29,95,2024131446337,2,1968,16,1
32,19,2024122400672,3,1968,6,1
29,46,2024131408200,1,1968,10,1
29,43,2024131533672,2,1968,16,1
32,46,2024311407773,1,1968,15,1
25,95,2024141430104,1,1968,16,1
34,46,2024340NN1552,2,1968,17,1
29,15,2024131404340,2,1968,10,1
26,49,2024361447937,1,1984,17,1
29,45,2024501512731,2,1968,12,1
34,11,2024131463067,2,1197,11,1
32,67,2024401462676,1,1968,14,1
32,43,2024461518474,1,1595,17,1
32,17,2024991410427,2,1968,7,1
28,33,2024361492782,1,1598,7,1
34,20,2024991413043,2,1197,12,1
31,95,2024320595392,2,1598,11,1
34,20,2024440164043,1,1598,8,1
27,46,2024501395454,1,1968,17,1
31,95,2024622400142,3,999,3,1
32,14,2024991446310,1,1968,10,1
33,13,2024311410506,2,1968,9,1
32,17,2024221457650,3,1395,9,1
32,42,2024131419233,2,1598,11,1
31,95,2024471452945,4,1984,5,1
29,42,2024131503266,1,1598,11,1
29,48,2024201445743,1,1498,5,1
32,51,2024061499156,1,1598,14,1
29,14,2024161501623,1,1197,6,1
25,45,2024440470329,1,1781,23,1
34,49,2024010520849,1,1968,9,1
32,49,2024451509186,1,1197,8,1
31,47,2024332400029,1,999,3,1
35,43,2024302401710,1,1598,9,1
31,95,2024201444690,2,1498,4,1
34,20,2024520402849,1,1395,7,1
29,49,2024052402636,1,1598,11,1
31,95,2024141523070,2,1197,9,1
31,95,2024041517930,2,1595,15,1
26,50,2024451480624,1,1598,13,1
31,95,2024010555087,2,1595,17,1
34,49,2024070229186,2,1598,9,1
25,67,2024201486331,1,1968,5,1
33,14,2024340WN2922,1,1197,10,1
29,46,2024070453236,1,1968,10,1
25,17,2024201534448,1,1598,13,1
29,95,2024622400856,1,1395,7,1
29,95,2024440284822,1,1598,6,1
35,43,2024122400113,4,1498,2,1
29,14,2024061513213,1,1598,10,1
34,14,2024501503899,1,1598,11,1
32,46,2024451498658,5,1968,10,1
34,47,2024201452625,2,1595,15,1
28,55,2024451497494,1,1595,15,1
26,14,2024440455882,1,1896,15,1
26,40,2024201467915,2,1197,10,1
26,46,2024041426082,1,1598,10,1
34,46,2024411539711,2,1984,13,1
33,23,2024610032824,1,1968,11,1
31,95,2024531460238,3,1498,4,1
29,49,2024991483096,1,1968,5,1
29,43,2024010551294,1,1498,4,1
34,23,2024430353406,2,1395,3,1
33,40,2024131439601,1,1598,14,1
31,95,2024622400617,3,1598,9,1
33,46,2024141459346,1,1968,15,1
32,49,2024361447784,4,1968,10,1
29,47,2024201455222,1,1395,9,1
32,46,2024351489636,1,1798,10,1
33,20,2024552400242,1,1968,9,1
29,46,2024991454733,1,1595,15,1
26,11,2024201437648,1,1197,11,1
33,45,2024421411985,3,1197,13,1
33,45,2024201525894,2,1968,5,1
33,45,2024552400711,1,1197,11,1
31,95,2024302400146,2,1798,6,1
29,20,2024522401963,1,1896,16,1
33,40,2024141417742,1,1598,11,1
27,43,2024131490244,2,1390,15,1
32,46,2024421467494,1,1395,6,1
27,67,2024201393906,2,1984,16,1
34,43,2024461514338,1,1896,19,1
32,52,2024440017962,2,1395,7,1
29,49,2024201468100,1,1968,16,1
29,40,2024421470269,1,1984,6,1
25,14,2024201524102,2,1798,11,1
29,20,2024201491767,2,1197,12,1
29,14,2024201488576,2,1395,7,1
33,43,2024131489265,1,1395,11,1
27,95,2024201425001,1,1968,9,1
29,72,2024201491027,2,1968,12,1
29,61,2024471518422,1,1395,6,1
29,43,2024622400242,2,1395,6,1
34,43,2024061531437,2,1395,5,1
31,95,2024131582083,3,1896,16,1
26,14,2024141406107,1,1968,16,1
30,49,2024131416800,1,1968,15,1
33,11,2024131458846,2,1197,13,1
29,14,2024471526401,1,1598,12,1
25,52,2024041535456,1,1896,14,1
29,43,2024991413232,2,1968,12,1
26,46,2024201400864,1,1598,10,1
29,55,2024361514114,2,1968,11,1
26,40,2024311422581,1,1395,10,1
32,46,2024201464041,4,1984,9,1
29,43,2024201494633,1,1598,9,1
26,49,2024991467696,1,1984,18,1
31,78,2024361416900,2,1498,4,1
32,33,2024141557303,5,1498,4,1
33,46,2024201526559,2,1598,13,1
35,46,2024311444812,2,1498,5,1
34,43,2024161422283,2,1968,5,1
32,27,2024401527712,1,1395,0,1
35,46,202460Q043482,2,1968,6,1
26,40,2024061453382,1,1498,2,1
34,14,2024071042345,2,1498,5,1
31,95,2024340WN5322,2,1984,16,1
29,17,2024320286451,2,1896,15,1
32,49,2024501426848,2,1968,10,1
34,40,2024101416245,2,1395,6,1
29,50,2024320496680,1,999,0,1
31,95,2024461479182,2,999,3,1
33,43,2024201411272,1,1595,18,1
29,30,2024501492328,2,1498,5,1
27,40,2024522402735,2,1197,11,1
29,48,2024311398589,2,1598,10,1
33,95,2024141423818,2,1395,7,1
29,60,2024440556386,2,999,4,1
33,52,2024332400902,1,1798,7,1
26,47,2024211473442,2,1995,11,1
28,46,2024361438840,1,1794,19,1
34,46,2024010518581,1,1794,16,1
26,20,2024332400319,1,1598,8,1
29,51,2024440368888,1,1794,17,1
28,50,202454C923024,3,1598,8,1
31,95,2024010522810,2,1798,13,1
27,49,2024061420880,1,1995,12,1
33,84,2024451496429,2,1995,12,1
32,67,2024302400526,3,1794,18,1
190,44,2024122500239,1,1995,7,1
27,55,2024010521447,2,1598,8,1
32,55,2024131497370,2,1998,17,1
32,23,2024320182981,2,1998,17,1
29,61,2024041478030,1,2231,16,1
34,52,2024010508183,3,1794,19,1
33,17,2024461487782,3,1794,16,1
29,60,2024451422952,2,1995,18,1
31,95,2024201423327,5,1794,18,1
34,52,2024522401359,2,1598,6,1
196,47,2024211438376,1,1798,10,1
31,17,2024430302023,2,1995,11,1
35,64,2024211481479,2,1995,17,1
29,14,2024302401325,2,1794,18,1
32,16,2024332400889,1,1794,17,1
35,55,2024131479953,3,1995,13,1
29,49,2024211504769,1,1794,21,1
32,51,2024010517714,1,1995,7,1
32,46,2024531473512,2,2231,17,1
25,52,2024401411931,2,2231,17,1
27,61,2024061487209,1,1794,16,1
31,95,2024201517126,3,1798,15,1
29,43,2024061441347,1,1998,21,1
32,52,2024361454954,2,2231,12,1
29,61,2024131494082,2,1998,10,1
34,47,2024340WN4982,2,1998,20,1
26,52,2024440432839,2,1794,16,1
34,52,2024101436581,2,2231,17,1
32,20,2024430009957,2,1995,12,1
33,67,2024141443747,2,1995,9,1
26,22,2024010535961,1,1794,18,1
31,95,2024041420474,2,2231,14,1
26,50,2024231417048,2,1995,6,1
29,52,2024351562157,1,1995,9,1
32,54,2024031443817,4,1995,12,1
35,15,2024052402544,1,1798,10,1
31,95,2024451395320,2,1794,21,1
33,53,2024141536068,2,1598,6,1
32,95,2024131480046,1,1995,19,1
28,47,2024610020324,1,1995,11,1
32,52,2024610005224,1,1798,13,1
31,95,2024361500665,1,1798,13,1
31,95,202454A581324,2,1995,19,1
31,8,2024430439311,1,1794,23,1
32,52,2024010498673,1,1598,15,1
34,45,2024201458717,1,1995,13,1
35,95,2024061422418,1,1998,20,1
33,46,2024010510295,1,1998,17,1
32,67,2024061464757,3,1798,14,1
31,95,2024471411285,4,1794,19,1
29,49,2024041408686,1,1794,17,1
29,55,2024471402038,1,1798,13,1
194,47,2024101533229,2,1598,6,1
35,14,2024201439676,2,1995,11,1
27,52,2024201457680,1,2231,13,1
192,47,2024201525809,1,1794,16,1
29,49,2024991472035,2,1798,15,1
31,95,2024471467047,3,2231,17,1
31,52,202454B134124,2,1995,10,1
30,55,2024421453236,1,1998,15,1
32,52,2024501513150,2,1995,11,1
34,23,2024552401341,2,1995,19,1
33,52,2024411419729,2,1794,19,1
188,52,2024211534516,1,1995,10,1
34,50,2024401465274,2,1998,16,1
32,14,2024451474503,1,1798,6,1
31,95,2024141476109,3,1998,14,1
31,95,2024041501301,3,1995,13,1
32,49,2024131431682,1,1798,13,1
192,47,2024302401555,1,1995,9,1
30,95,2024010533802,2,1798,9,1
34,55,2024061470042,4,1995,10,1
29,61,2024440201418,2,1798,13,1
31,95,2024010532057,3,1798,14,1
29,52,2024991420112,1,1998,16,1
33,49,2024311565098,3,1598,8,1
33,52,2024101522467,2,1995,10,1
35,47,2024122401263,1,1798,13,1
31,46,2024201526252,1,1598,8,1
196,38,2024211457699,1,1798,14,1
192,44,2024061433662,1,1995,12,1
34,67,2024540415124,1,1798,15,1
29,64,2024440099264,1,2231,17,1
27,61,2024010516124,1,1794,19,1
31,95,2024440247792,4,1998,16,1
31,95,2024010524225,1,1794,18,1
31,52,2024461467401,2,1998,20,1
196,52,2024201501853,1,1798,7,1
34,33,2024351493406,1,2231,14,1
192,53,2024070599713,1,1995,8,1
151,43,2024010507268,1,689,6,1
153,55,2024211475784,1,998,7,1
156,49,2024522402436,1,689,1,1
120,40,2024010529431,1,124,8,1
121,43,2024061512853,1,124,3,1
120,42,2024211433692,2,124,9,1
114,46,2024311503679,2,124,2,1
156,23,2024451467577,1,689,0,1
120,40,2024401402886,2,124,7,1
121,42,2024010509717,1,124,7,1
151,46,2024332400635,1,689,7,1
113,49,2024991452936,1,124,7,1
139,46,2024501475904,1,124,3,1
120,40,2024010516713,2,125,7,1
148,43,2024991444880,1,847,4,1
120,43,2024161481287,1,689,2,1
122,46,2024610020824,2,124,6,1
120,43,2024070740155,1,124,10,1
148,55,2024501444771,1,689,6,1
151,52,2024302401456,2,998,6,1
154,40,2024541864424,2,689,2,1
120,52,2024421430994,2,689,1,1
142,55,2024501485610,2,321,3,1
120,49,2024421514899,2,124,1,1
155,55,2024311475657,1,998,1,1
120,43,2024211462690,1,124,9,1
137,40,2024552401311,1,321,2,1
114,40,2024461462912,1,125,7,1
155,42,2024531432074,1,689,8,1
150,52,2024361400481,1,689,4,1
122,42,2024430072789,1,124,1,1
151,46,2024552401007,2,689,10,1
151,43,2024010527569,1,689,4,1
120,49,2024010529675,2,124,8,1
137,40,2024131478639,2,689,2,1
117,43,2024141411650,1,124,1,1
155,46,2024440397933,1,689,0,1
151,42,2024010545793,1,847,7,1
122,48,2024010509526,1,847,7,1
114,49,2024440397660,1,124,8,1
122,40,2024351506527,2,124,3,1
120,43,2024552400032,1,124,1,1
155,46,2024010549554,1,847,6,1
120,40,2024451483602,1,124,4,1
117,43,2024471396776,1,124,1,1
132,40,2024201558844,2,124,5,1
120,46,2024311543127,1,124,10,1
157,46,2024010511662,1,689,2,1
120,40,2024061518402,1,124,10,1
114,40,2024451476800,1,124,2,1
157,49,2024010501385,1,847,9,1
151,43,2024010507624,1,689,5,1
150,49,2024320217910,2,998,8,1
121,14,2024010531658,1,124,3,1
148,46,2024421477815,2,998,4,1
117,40,2024401465366,1,124,9,1
154,43,2024010501203,1,689,6,1
32,40,2024221422000,1,2698,17,1
35,17,2024311410995,2,1968,13,1
34,49,2024010527267,1,1968,3,1
31,95,2024371422120,3,1968,9,1
31,23,2024501509836,2,1968,6,1
34,23,2024340WN4842,2,1984,2,1
33,14,2024131455232,1,1968,8,1
34,49,2024501428616,1,1968,13,1
29,17,2024201522456,1,1984,15,1
33,52,2024031393713,2,1968,2,1
29,49,2024440206503,1,1968,11,1
32,49,2024461473168,2,1984,4,1
34,46,2024401492952,1,1984,4,1
31,20,2024522401320,1,1968,14,1
34,48,2024991530959,1,1968,8,1
33,49,2024411473413,1,1968,5,1
31,95,2024421525450,2,1968,6,1
35,16,2024351413120,2,1968,5,1
31,95,2024131403551,2,1968,6,1
29,7,2024211488606,2,1968,0,1
35,14,2024421461068,3,1968,5,1
35,17,2024451453795,2,1984,2,1
31,45,2024161395908,1,1968,3,1
29,49,2024361409599,1,2967,14,1
29,61,2024010535055,1,1984,3,1
34,17,2024440079254,2,1968,9,1
34,23,2024501441481,2,2967,11,1
34,46,2024461416230,2,1968,10,1
33,49,2024520403232,1,1968,1,1
29,11,2024351498475,1,1984,5,1
26,46,2024552401345,2,1968,11,1
33,46,2024141471753,1,1968,8,1
33,61,2024340NN0142,1,1968,1,1
26,17,2024461525950,2,1968,6,1
31,23,2024430466979,1,1968,0,1
30,20,2024451455942,1,1984,1,1
32,14,2024361500751,2,1968,6,1
34,55,2024440031500,2,1984,7,1
26,46,2024010547703,1,1984,0,1
34,46,2024061473552,2,1968,5,1
29,95,2024010532926,1,1984,7,1
29,14,2024622400203,1,1968,8,1
27,67,202460Q195462,1,2967,15,1
31,95,2024010505881,3,1984,3,1
32,17,2024211490187,1,1984,4,1
32,13,2024101417372,3,1968,4,1
31,95,2024041518885,4,1984,1,1
31,95,2024010489055,3,1984,2,1
33,46,2024010535975,2,1984,0,1
34,46,2024010520112,1,1968,12,1
31,14,2024141454726,1,1968,12,1
29,17,2024010533455,1,1984,3,1
32,17,2024411502045,2,1984,4,1
29,14,2024320706762,1,1984,2,1
29,14,2024201482174,1,1968,12,1
29,43,2024061456141,2,1968,5,1
34,23,2024101518624,3,1968,6,1
29,61,2024520402032,1,1984,2,1
30,52,2024471463725,2,1984,1,1
34,46,2024010526318,1,1968,2,1
33,16,2024122400772,1,1984,5,1
31,52,2024201421382,3,1968,4,1
33,64,202454F365624,1,1984,5,1
33,17,2024131524895,1,1968,8,1
31,14,2024451463595,1,1968,10,1
32,61,2024411492848,1,1968,12,1
35,61,2024122400598,3,1984,2,1
32,16,2024061529236,3,1968,8,1
34,14,2024061436711,1,1968,9,1
34,49,2024461487152,3,1968,6,1
29,49,2024010501022,1,1968,9,1
27,67,2024211434927,1,1968,6,1
35,61,2024010490081,1,1968,13,1
34,49,2024311427302,2,1968,5,1
33,46,2024501451353,1,1968,4,1
34,20,2024411402993,2,1984,4,1
33,43,2024332401145,2,2967,14,1
31,95,2024010519728,2,1968,8,1
32,75,2024010529803,5,1968,0,1
33,52,2024411506998,2,1984,3,1
31,95,2024552400491,2,1968,8,1
31,95,2024010522687,3,1984,3,1
26,23,2024131521738,1,1968,9,1
34,49,2024010528485,1,1984,6,1
33,64,2024332400753,1,1968,2,1
29,61,2024991528985,1,1984,6,1
33,43,2024101467525,1,1968,10,1
26,14,2024031501328,1,1968,7,1
26,49,2024371488927,1,1968,5,1
34,53,2024010531269,1,1984,2,1
29,17,2024211460636,1,1968,8,1
32,67,2024122500340,5,1968,2,1
34,14,2024552401237,2,1968,7,1
33,17,2024131424625,2,1968,1,1
31,95,2024010497908,5,1984,1,1
29,52,2024231403643,1,1968,8,1
29,44,2024340WN4372,1,1984,3,1
32,52,2024201524454,3,1968,5,1
31,61,2024061530421,1,1968,11,1
33,64,2024351443620,1,1968,6,1
26,55,2024440503638,2,1968,8,1
31,95,2024421497597,2,1968,7,1
29,54,2024010522529,1,1984,9,1
27,55,2024061449551,1,1984,5,1
32,43,2024010551661,2,1984,6,1
29,53,2024070941915,2,1984,2,1
31,55,2024141494072,2,1968,10,1
32,13,2024211480876,2,1984,6,1
34,19,2024552400368,2,1968,0,1
26,14,2024031411258,1,1968,8,1
31,81,2024201430730,1,1968,13,1
32,23,2024141473895,2,1968,12,1
34,46,2024421456894,2,1984,1,1
33,17,2024010532459,1,1968,3,1
34,54,2024421513612,1,1968,5,1
29,54,2024361525598,1,1984,3,1
34,20,2024131431950,2,1984,2,1
29,51,2024302401403,1,1984,6,1
33,64,2024501529825,2,1984,2,1
31,95,2024451520209,4,1984,5,1
32,61,2024421488113,2,1984,5,1
34,14,2024471445447,1,1968,6,1
34,64,2024101525283,2,1968,10,1
26,46,2024010523182,2,1984,3,1
31,14,2024421536355,1,1984,5,1
29,49,2024010549887,1,1984,3,1
26,43,2024201475314,1,3996,4,1
26,46,2024041453861,1,3996,1,1
25,67,2024461506801,1,3996,1,1
33,95,2024010520202,1,3996,4,1
114,61,2024101471327,1,1200,23,1
152,55,2024101451554,2,1298,10,1
34,16,2024430216587,2,1200,3,1
26,95,2024131510671,1,1200,2,1
31,17,2024071031097,2,1598,0,1
32,55,2024061489135,2,1500,3,1
29,55,2024320086751,2,1199,1,1
32,49,2024991424201,1,1499,1,1
33,61,2024351515698,1,1997,5,1
31,52,2024552500004,2,1997,19,1
31,95,2024131421352,2,1598,2,1
27,43,2024440351170,1,1200,3,1
31,95,2024131464571,2,1200,5,1
33,52,2024211471232,3,1499,5,1
34,17,2024411526109,1,1199,1,1
27,33,2024430580266,2,1199,1,1
29,54,2024041421500,2,1997,13,1
29,64,2024340WN4292,1,1598,5,1
29,13,2024610022624,1,1997,14,1
32,46,2024440228420,1,1200,5,1
32,55,2024131440752,2,1200,3,1
32,23,2024201517561,1,1199,1,1
28,49,2024471533260,2,1199,1,1
33,19,2024991509660,1,1997,16,1
31,17,2024332400934,1,1199,0,1
29,27,2024201431649,2,1499,1,1
26,55,2024440418678,1,1598,5,1
33,49,2024221486794,1,2179,15,1
29,14,2024231532896,1,1499,4,1
32,55,2024052401856,2,1500,2,1
32,17,2024421403229,1,1200,5,1
26,67,2024302401245,1,1997,15,1
29,61,2024371469349,1,1500,3,1
34,20,2024451412781,1,1200,5,1
34,48,2024421456570,2,1199,1,1
31,55,2024070344591,2,1598,5,1
32,64,2024501454379,1,1598,2,1
33,55,2024351435511,1,1499,2,1
29,23,2024031559731,2,1200,5,1
31,95,2024131451369,4,1598,1,1
154,55,2024041459572,1,996,19,1
207,95,2024061513306,1,999,0,1
212,44,2024010521142,2,1995,5,1
78,52,2024311489268,1,-1,-1,1
204,65,2024201500507,1,1995,1,1
210,44,2024622400589,2,2402,14,1
204,50,2024010531571,1,1995,7,1
207,95,2024010503781,1,1995,3,1
213,46,2024010522117,1,-1,2,1
210,52,2024520500331,2,2198,12,1
209,95,2024522401463,1,2402,15,1
209,95,2024161526952,4,2198,8,1
210,50,2024131447780,2,1995,8,1
212,95,2024451427873,2,1995,4,1
208,51,2024461414726,1,1995,7,1
204,67,2024201433388,1,1995,5,1
204,67,2024440336727,2,2198,15,1
204,52,2024552400422,1,2198,10,1
207,47,2024010541928,1,1995,5,1
210,55,202454E863324,1,2198,12,1
210,49,2024471477927,1,2198,11,1
65,55,2024361412037,1,2198,8,1
210,44,2024471452797,2,1995,2,1
212,41,2024311403662,1,1995,1,1
213,38,2024361487875,1,1995,1,1
207,52,2024122400832,1,2198,14,1
205,46,2024010509587,2,-1,1,1
207,52,2024440363827,3,1998,23,1
210,67,2024461473266,1,1995,6,1
205,67,2024421477607,1,2198,14,1
203,67,2024070367842,1,2198,9,1
211,55,2024471461380,1,1995,3,1
212,50,2024010517745,1,1995,1,1
211,95,2024522401673,2,2402,17,1
65,44,2024070727324,3,1995,5,1
211,52,2024161496833,2,2198,9,1
203,50,2024041489720,1,1995,4,1
65,41,2024201517483,2,1995,2,1
204,95,2024061442692,2,1995,0,1
211,48,2024010504299,4,2198,8,1
207,50,2024471427992,1,1995,1,1
209,95,2024340NN0902,3,2402,14,1
67,44,2024361410091,2,2402,18,1
210,45,2024991522427,2,2198,11,1
212,44,2024010505870,2,1995,2,1
211,50,2024371472399,2,1995,1,1
90,15,2024061509728,1,-1,-1,1
208,67,2024131395101,1,1995,3,1
210,47,2024411450354,1,1995,7,1
205,49,2024522402244,2,1995,7,1
204,47,2024520403135,1,2198,17,1
207,67,2024421507111,1,1995,5,1
210,44,2024471489333,3,1995,2,1
203,53,202417S108224,1,2198,15,1
212,50,2024010533951,3,1995,-1,1
210,44,2024421507103,2,1995,1,1
210,45,2024440090783,2,1995,7,1
211,53,2024141509681,1,1995,0,1
211,55,2024221418763,2,1995,6,1
211,43,2024101426613,1,2198,12,1
204,14,2024161426978,2,2198,11,1
211,48,2024111518887,2,1995,7,1
207,46,2024332400550,1,1995,2,1
204,53,2024471525628,1,1995,3,1
210,46,2024421488950,1,2198,8,1
210,13,2024351432578,2,1995,6,1
203,44,2024031477045,1,1995,2,1
210,52,2024201514897,1,1998,19,1
205,46,2024010523134,1,1995,6,1
205,51,2024440118673,2,2198,12,1
205,41,2024991398801,1,1995,2,1
161,41,2024622400540,1,-1,-1,1
210,43,2024302400789,1,1995,4,1
211,67,2024161455383,2,2402,18,1
210,47,2024070355595,1,1995,2,1
67,46,2024451518379,2,-1,-1,1
212,55,2024320737074,3,1995,6,1
205,44,2024440066131,1,2198,8,1
80,50,2024320441694,3,-1,-1,1
211,44,2024461433367,1,2402,13,1
209,44,2024552400846,4,1995,2,1
209,95,2024010527606,1,1995,5,1
207,47,2024320309874,1,1995,2,1
211,55,2024471509600,2,1995,2,1
212,45,2024451420342,1,1995,1,1
